gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,ChargeRatio,ServiceCount,HasPhoneService,HasInternetService,MultipleLines_Yes,MultipleLines_No,OnlineSecurity_Yes,OnlineSecurity_No,OnlineBackup_Yes,OnlineBackup_No,DeviceProtection_Yes,DeviceProtection_No,TechSupport_Yes,TechSupport_No,StreamingTV_Yes,StreamingTV_No,StreamingMovies_Yes,StreamingMovies_No,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TenureBucket_13-24_months,TenureBucket_25-48_months,TenureBucket_49+_months
1,0,0,0,45,1,1,103.65,4747.85,0,0.9823920300767716,6,1,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,True,False,False,False,False,False,False,False,True,False
0,0,0,0,67,1,1,26.1,1759.55,0,0.9938336506493138,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,True,False,False,True,False,False,True
1,0,1,0,3,0,0,35.1,101.1,0,1.0415430267062316,2,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,False,False,False,False,False,False,True,False,False,False
1,1,0,0,65,1,1,99.1,6496.15,0,0.9915873248000739,5,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,True,False,False,False,False,False,False,False,False,True
1,0,1,0,63,1,0,67.25,4234.15,0,1.000614054768962,5,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,False,False,False,True,False,False,True,False,False,True
0,0,1,1,11,1,0,25.0,300.7,0,0.9145327569005653,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,True,False,False,True,False,False,False
1,0,0,1,1,1,1,59.55,59.55,0,1.0,3,1,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,False,False,False,False,False,False,True,False,False,False
1,0,0,0,55,1,1,77.8,4323.35,0,0.9897417511883145,5,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,False,False,False,True,False,False,False,False,False,True
1,0,1,1,25,1,1,55.1,1466.1,0,0.9395675601937112,3,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,False,False,True,False,False,False,True,False,True,False
1,0,1,0,72,1,1,117.8,8684.8,1,0.976602800294768,8,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,True,False,True,False,False,False,False,False,False,True
0,0,1,0,72,1,1,24.15,1776.45,0,0.978806045765431,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,True,True,False,False,False,False,True
0,0,0,1,65,0,0,45.25,2933.95,0,1.0024881132943644,3,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,False,False,False,True,False,False,True,False,False,True
0,1,0,0,54,1,1,79.5,4370.25,1,0.9823236656941823,3,1,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,True,False,False,False,False,True,False,False,False,True
1,0,1,1,7,1,0,20.25,144.35,0,0.9819882230689297,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,True,False,False,False
0,0,1,0,72,1,0,64.75,4804.75,0,0.9702898173682294,5,1,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,False,False,False,True,False,False,False,False,False,True
1,0,1,0,21,1,0,54.6,1125.2,0,1.0190188410949166,2,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,False,False,False,False,False,False,False,True,False,False
0,0,0,0,2,1,1,20.7,39.85,0,1.0388958594730238,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False
1,1,0,0,4,1,1,94.75,422.4,0,0.897253787878788,4,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,True,False,False,False,False,True,False,False,False,False
1,0,1,0,3,1,1,79.65,251.75,1,0.9491559086395234,3,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,True,False,False,False,False,False,False,False,False,False
1,0,1,0,72,1,0,115.8,8332.15,0,1.0006540928811891,8,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,True,False,False,True,True,False,False,False,False,True
0,0,0,0,6,1,1,49.45,314.6,0,0.9431023521932613,2,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,False,False,False,False,False,True,False,False,False,False
1,0,0,0,52,1,1,83.8,4331.4,0,1.0060488525649904,3,1,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,True,False,False,False,True,False,False,False,False,True
1,1,1,0,69,1,1,95.35,6382.0,0,1.0308915700407395,5,1,1,1,0,0,1,1,0,1,0,0,1,0,1,1,0,True,False,False,False,False,False,False,False,False,True
1,0,0,0,8,1,1,94.7,740.3,1,1.0233689044981764,4,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,True,False,False,False,False,True,False,False,False,False
0,1,0,0,8,1,1,74.05,600.15,0,0.9870865616929101,2,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,True,False,False,False,False,False,False,False,False,False
0,1,0,0,63,1,1,89.6,5538.8,0,1.0191377193615945,4,1,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,True,False,False,False,False,False,False,False,False,True
1,0,0,0,60,1,1,116.6,7049.5,0,0.9924108092772537,8,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,True,False,True,False,True,False,False,False,False,True
0,0,1,0,12,1,0,54.2,690.5,0,0.9419261404779147,3,1,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,False,False,False,False,False,False,False,False,False,False
0,0,0,0,13,1,1,19.3,279.3,0,0.8983172216254923,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,True,True,False,False
1,0,0,0,22,1,0,65.05,1427.55,0,1.0024867780463032,5,1,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,False,False,False,False,False,False,True,True,False,False
1,0,0,0,5,1,1,92.5,452.7,1,1.021647890435167,4,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,True,False,False,False,False,True,False,False,False,False
0,0,1,1,1,1,0,19.45,19.45,1,1.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,True,False,False,False
0,0,1,1,72,1,1,24.05,1709.15,0,1.013135184155867,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,True,False,False,False,False,False,True
0,0,0,0,2,1,0,18.75,53.15,0,0.7055503292568204,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False
0,0,1,1,40,1,0,20.15,777.35,0,1.036855985077507,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,True,False,False,False,False,True,False
1,0,1,1,44,1,0,20.0,860.85,0,1.0222454550734739,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,False,False,False,False,False,True,False
1,1,1,0,71,1,1,71.0,5012.1,0,1.0057660461682727,5,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,False,False,True,False,False,False,False,False,False,True
0,0,0,0,2,1,1,75.55,166.3,1,0.9085989176187612,2,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,True,False,False,False,False,True,False,False,False,False
1,1,0,0,26,1,1,93.6,2404.1,0,1.012270704213635,4,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,True,False,False,False,False,True,False,False,True,False
1,0,1,1,1,1,1,70.0,70.0,1,1.0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,True,False,False,False,False,True,False,False,False,False
0,0,0,0,1,0,0,24.4,24.4,0,1.0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,False,False,False,False,False,True,False,False,False
1,0,1,1,65,1,1,74.8,4820.15,1,1.0086823024179745,5,1,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,False,False,False,True,False,False,False,False,False,True
1,0,0,0,3,1,1,65.25,209.9,0,0.9325869461648404,4,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,False,False,False,False,False,False,True,False,False,False
1,0,0,0,13,1,1,50.55,610.75,0,1.0759721653704462,2,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,False,False,False,False,False,False,True,True,False,False
0,0,1,0,33,1,1,104.4,3409.6,1,1.0104411074612858,6,1,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,True,False,False,False,False,True,False,False,True,False
0,0,0,0,1,1,1,70.7,70.7,0,1.0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,True,False,False,False,False,False,True,False,False,False
1,0,1,1,4,1,0,45.25,155.35,0,1.165111039588027,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,False,False,False,False,False,False,True,False,False,False
1,0,0,0,2,1,1,70.3,144.0,0,0.9763888888888889,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,True,False,False,False,False,True,False,False,False,False
1,0,1,0,72,1,1,108.95,7875.0,0,0.9961142857142857,7,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,True,False,False,True,True,False,False,False,False,True
0,0,1,1,37,1,0,26.45,911.6,0,1.0735519964896885,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,True,False,True,False
0,0,0,0,15,1,0,86.2,1270.2,1,1.0179499291450165,3,1,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,True,False,False,False,False,True,False,True,False,False
0,0,0,0,23,1,1,19.65,478.1,0,0.9453043296381509,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,False,True,False,False,True,False,False
0,0,1,1,30,0,0,51.2,1561.5,1,0.983669548511047,3,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,False,False,False,False,True,False,False,False,True,False
0,0,1,1,42,1,1,19.05,761.85,0,1.0502067336089782,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,False,False,True,False,False,True,False
0,0,0,0,32,1,0,74.75,2282.95,0,1.047767143389036,5,1,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,False,False,True,False,False,False,True,False,True,False
0,0,1,1,22,1,1,75.8,1615.1,0,1.0325057271995541,2,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,True,False,False,False,False,False,False,True,False,False
1,0,1,0,42,0,1,25.1,1097.15,0,0.960853119445837,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,False,False,False,True,False,False,False,True,False
0,0,0,0,8,1,0,44.45,369.3,0,0.9629027890603845,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,False,False,False,False,False,False,True,False,False,False
0,0,1,1,65,1,1,104.3,6725.3,0,1.0080591200392548,6,1,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,True,False,False,True,True,False,False,False,False,True
0,0,0,0,2,1,0,19.5,31.55,1,1.236133122028526,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,True,False,False,False
0,0,1,1,70,1,1,89.0,6293.2,0,0.989957414351999,8,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,False,False,False,True,False,False,False,False,False,True
1,0,0,1,22,1,0,20.15,432.5,0,1.024971098265896,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,True,False,False,True,False,False
0,1,0,0,4,1,1,74.9,321.75,1,0.9311577311577313,2,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,True,False,False,False,False,True,False,False,False,False
0,0,0,0,2,1,0,74.9,147.15,1,1.018008834522596,2,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,True,False,False,False,True,False,False,False,False,False
0,0,1,1,67,0,0,36.15,2434.45,0,0.9949064470414262,2,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,False,False,False,True,False,False,False,False,False,True
0,0,0,0,25,1,1,19.2,532.1,0,0.9020860740462319,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,True,False,False,False,True,False
0,0,1,0,20,1,0,19.25,375.25,0,1.0259826782145236,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,True,False,False
0,0,0,1,2,1,1,61.2,125.95,0,0.9718142119888845,3,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,False,False,False,False,True,False,False,False,False,False
1,0,0,0,51,1,0,20.45,1042.65,0,1.0002877283844052,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,True,False,False,True,False,False,True
0,0,1,1,46,0,0,35.05,1620.25,0,0.9950933497916988,2,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,False,False,False,False,False,False,False,False,True,False
0,0,0,0,25,1,1,100.25,2387.75,1,1.0496283111716052,5,1,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,True,False,False,False,False,True,False,False,True,False
1,0,0,1,13,1,0,44.0,659.35,0,0.8675210434518844,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,False,False,False,False,False,False,True,True,False,False
0,1,0,0,25,1,1,102.8,2660.2,1,0.9660927749793249,6,1,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,True,False,False,False,False,False,True,False,True,False
1,0,1,1,26,1,0,50.35,1285.8,0,1.018121014154612,2,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,False,False,True,False,False,False,True,False,True,False
1,0,0,0,43,1,1,100.0,4211.55,1,1.0210017689449251,5,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,True,False,True,False,False,True,False,False,True,False
1,0,0,1,19,1,1,20.0,377.55,0,1.0064892067275857,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,True,False,True,False,False
1,0,1,0,10,1,1,99.85,990.9,1,1.0076697951357352,5,1,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,True,False,False,False,False,True,False,False,False,False
0,0,0,1,2,1,1,94.2,193.8,1,0.9721362229102167,4,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,True,False,False,False,False,False,False,False,False,False
0,0,1,0,72,1,1,86.4,6058.95,0,1.02671254920407,7,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,False,False,False,True,False,False,False,False,False,True
1,1,0,0,18,1,1,58.4,964.9,0,1.0894393201368018,4,1,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,False,False,False,False,True,False,False,True,False,False
1,1,0,0,9,1,1,83.85,790.15,1,0.9550718218059862,3,1,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,True,False,False,False,False,True,False,False,False,False
0,1,0,0,27,1,0,88.3,2467.75,1,0.9661027251544929,4,1,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,True,False,False,False,True,False,False,False,True,False
1,0,0,0,24,1,1,94.1,2322.85,0,0.9722539122199022,4,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,True,False,False,False,False,True,False,True,False,False
1,0,0,0,69,1,1,104.05,7262.0,1,0.988632608096943,6,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,True,False,True,False,False,False,False,False,False,True
0,0,1,0,46,1,1,108.9,4854.3,0,1.0319510537049628,7,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,True,False,False,True,True,False,False,False,True,False
0,1,0,0,72,1,1,107.4,7748.75,0,0.997941603484433,7,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,True,False,False,True,False,False,False,False,False,True
1,0,1,0,22,1,1,94.7,1914.9,1,1.0879941511306073,4,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,True,False,False,False,True,False,False,True,False,False
0,1,1,0,70,1,1,90.85,6470.1,0,0.9829059829059829,4,1,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,True,False,False,False,False,True,False,False,False,True
0,0,0,0,2,1,0,19.9,57.4,0,0.6933797909407665,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,True,False,False,False,False
1,0,1,0,31,1,1,66.4,2019.8,0,1.019110803049807,4,1,1,0,1,0,1,0,1,1,0,1,0,0,1,1,0,False,False,False,False,True,False,False,False,True,False
0,1,1,0,56,1,1,100.65,5688.05,1,0.9909195594272203,5,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,True,False,False,False,False,False,False,False,False,True
0,0,1,1,16,1,0,100.7,1522.7,0,1.05812044394825,5,1,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,True,False,False,False,False,False,False,True,False,False
1,0,0,1,52,1,0,25.6,1334.5,0,0.9975271637317348,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,True,True,False,False,False,False,True
1,0,1,1,13,1,1,19.85,252.0,0,1.0240079365079366,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,True,True,False,False
0,0,0,0,35,1,0,20.75,700.45,0,1.0368334642015846,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,False,False,False,True,False,True,False
0,0,0,0,59,1,0,95.8,5655.45,0,0.9994253330857845,4,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,True,False,False,True,False,True,False,False,False,True
1,0,1,0,72,1,1,94.65,6747.35,0,1.0099965171511778,4,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,True,False,False,False,False,True,False,False,False,True
0,1,1,0,66,1,1,80.55,5265.1,1,1.0097244116920856,6,1,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,False,False,False,True,False,False,False,False,False,True
0,0,1,0,49,1,0,106.65,5174.35,0,1.0099529409491048,7,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,True,False,False,True,True,False,False,False,False,True
0,0,0,0,2,1,1,45.85,105.6,0,0.8683712121212122,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,False,False,False,False,False,False,True,False,False,False
1,1,0,0,21,1,1,104.35,2271.85,0,0.9645663226005238,6,1,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,True,False,False,False,False,True,False,True,False,False
1,1,0,0,54,0,1,55.45,2966.95,0,1.009218220731728,4,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,False,False,True,False,False,True,False,False,False,True
1,1,1,0,24,1,1,78.85,1772.25,1,1.0677951756242063,3,1,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,True,False,False,False,False,True,False,True,False,False
1,0,0,0,1,1,0,61.15,61.15,0,1.0,4,1,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,False,False,False,False,False,True,False,False,False,False
1,0,0,0,6,1,1,78.95,494.95,0,0.9570663703404385,3,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,True,False,False,False,False,True,False,False,False,False
0,0,0,0,1,1,1,44.45,44.45,1,1.0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,False,False,False,False,False,False,True,False,False,False
1,0,0,1,49,1,1,109.2,5290.45,0,1.0114073472010887,7,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,True,False,True,False,True,False,False,False,False,True
0,0,1,1,56,1,1,61.3,3346.8,0,1.0256961874028923,4,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,False,False,False,True,True,False,False,False,False,True
0,1,0,0,56,1,1,96.85,5219.65,0,1.0390735010968168,5,1,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,True,False,False,False,False,True,False,False,False,True
0,0,1,1,6,0,0,40.55,217.5,0,1.1186206896551723,3,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,False,False,False,True,False,False,True,False,False,False
1,0,0,0,32,1,0,19.8,607.7,0,1.0426197136745103,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,False,False,False,True,False,True,False
1,0,1,1,50,1,1,108.25,5431.4,0,0.9965202341937622,7,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,True,False,True,False,False,True,False,False,False,True
1,0,1,1,58,1,1,105.05,6004.85,0,1.0146631472892744,6,1,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,True,False,True,False,False,False,False,False,False,True
0,0,1,1,65,1,1,90.45,5957.9,0,0.9867990399301768,8,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,False,False,False,True,False,False,True,False,False,True
0,0,0,0,64,1,1,86.4,5442.05,0,1.016087687544216,8,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,False,False,False,True,True,False,False,False,False,True
0,0,1,0,66,1,0,66.9,4370.25,0,1.010331216749614,5,1,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,False,False,False,True,False,False,False,False,False,True
1,0,1,0,38,1,1,110.7,4428.6,0,0.9498712911529603,7,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,True,False,True,False,False,True,False,False,True,False
0,0,1,0,20,1,1,20.0,416.45,0,0.9604994597190539,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,False,False,False,True,True,False,False
1,0,0,0,36,1,1,84.9,3067.2,1,0.9964788732394367,3,1,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,True,False,False,False,False,True,False,False,True,False
1,1,0,0,64,1,0,102.1,6688.1,0,0.9770188842870171,6,1,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,True,False,True,False,False,True,False,False,False,True
1,0,0,0,1,1,0,20.25,20.25,1,1.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,True,False,False,False
0,0,0,0,60,1,1,70.15,4224.7,0,0.9962837597935948,5,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,False,False,True,False,True,False,False,False,False,True
1,0,0,0,1,1,1,74.35,74.35,1,1.0,2,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,True,False,False,False,False,True,False,False,False,False
0,0,1,1,50,1,1,80.05,4042.2,0,0.9901786156053635,7,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,False,False,True,False,False,False,False,False,False,True
1,0,0,0,1,1,0,62.05,62.05,1,1.0,4,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,False,False,False,False,False,False,True,False,False,False
0,0,1,0,72,0,1,49.2,3580.95,0,0.9892347002890295,4,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,False,False,False,True,False,True,False,False,False,True
1,0,1,0,60,1,1,20.5,1198.8,0,1.026026026026026,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,True,False,False,False,False,False,True
1,0,0,0,46,0,0,38.25,1755.35,0,1.0023642008716211,3,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,False,False,False,True,False,False,True,False,True,False
0,0,1,1,69,0,1,54.95,3772.5,0,1.0050497017892646,4,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,False,False,False,True,True,False,False,False,False,True
1,1,0,0,31,1,1,96.6,2877.95,0,1.040532323355166,5,1,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,True,False,False,False,False,False,False,False,True,False
1,0,1,1,19,1,0,19.9,357.7,0,1.0570310315907183,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,False,False,False,True,True,False,False
0,0,1,1,71,1,0,19.9,1397.3,0,1.0111643884634651,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,True,True,False,False,False,False,True
1,0,1,0,12,1,1,84.6,959.9,0,1.0576101677258047,4,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,True,False,False,False,False,True,False,False,False,False
1,0,1,1,39,1,0,80.0,3182.95,1,0.9802227493363076,6,1,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,False,False,True,False,True,False,False,False,True,False
1,0,0,0,44,1,1,85.25,3704.15,0,1.0126479759189018,7,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,False,False,True,False,False,False,False,False,True,False
0,0,1,1,56,1,0,81.25,4620.4,0,0.9847632239632933,7,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,False,False,False,True,True,False,False,False,False,True
0,0,1,0,72,1,1,115.5,8312.75,0,1.0003909656852426,8,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,True,False,False,True,False,False,False,False,False,True
1,0,0,0,5,1,0,104.1,541.9,1,0.9605093190625577,6,1,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,True,False,False,False,False,False,True,False,False,False
0,0,0,0,11,1,1,79.0,929.3,0,0.935112450231357,3,1,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,True,False,False,False,False,False,False,False,False,False
1,1,1,0,24,0,0,39.1,971.3,1,0.9661278698651293,2,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,False,False,False,False,False,False,False,True,False,False
0,1,1,0,15,1,1,94.65,1285.05,0,1.1048208240924478,4,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,True,False,False,False,False,True,False,True,False,False
1,0,0,0,72,1,1,20.8,1521.2,0,0.9844859321588221,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,True,False,False,True,False,False,True
1,0,1,0,56,1,0,59.5,3389.25,0,0.9831083573061887,4,1,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,False,False,False,True,True,False,False,False,False,True
1,1,0,0,64,1,1,20.05,1198.05,0,1.071073828304328,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,True,False,False,False,False,False,True
0,0,1,0,34,1,1,100.45,3414.65,0,1.0001903562590602,5,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,True,False,False,False,False,True,False,False,True,False
1,0,0,0,2,1,1,76.5,162.45,1,0.9418282548476455,2,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,True,False,False,False,False,True,False,False,False,False
1,0,0,0,35,1,0,20.6,754.0,0,0.9562334217506632,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,False,False,False,False,False,True,False
1,0,0,0,22,1,0,20.3,467.15,0,0.9560098469442364,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,False,True,False,False,True,False,False
1,0,0,0,5,1,1,49.2,216.9,1,1.1341632088520055,2,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,False,False,False,False,False,True,False,False,False,False
1,0,0,0,9,0,0,39.55,373.0,0,0.9542895442359249,3,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,False,False,True,False,False,False,True,False,False,False
1,0,0,0,11,1,0,23.15,245.2,1,1.0385399673735725,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,True,False,False,False,False,False
1,0,0,0,23,1,0,20.45,481.1,0,0.9776553731033049,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,False,False,False,True,True,False,False
0,0,1,1,4,1,0,80.85,302.75,1,1.068208092485549,2,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,True,False,False,False,False,True,False,False,False,False
1,0,1,0,68,1,0,25.25,1728.2,0,0.9935192686031709,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,True,False,False,False,False,False,True
1,0,1,0,33,1,0,91.25,2964.05,0,1.015924157824598,3,1,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,True,False,False,False,False,True,False,False,True,False
1,0,0,0,31,1,1,72.45,2156.25,0,1.0416,6,1,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,False,False,False,False,False,False,False,False,True,False
